id,primary_country,country_freq,article_text
269e5efffbe674609b9dd78dc49d7f96bed0e6f4,US,{'US': 2},"(CNN) -- A couple of years ago, my daughter and I were playing the classic board game ""Life,"" and her little car reached the roadblock at which everybody -- absolutely everybody -- gets married. Needless to say, given a new set of striking statistics last week that showed a record low of 51% of American adults are married, ""Life"" was designed many decades ago. The study by the Pew Research Center further found that 40% of births these days are to unmarried mothers, and a similar percentage of Americans say marriage is becoming obsolete. My daughter Liliana, who was 8 when we were playing the board game, tossed off this remark as she stuck the tiny blue husband pin into her car: ""When I grow up, I don't think I'll get married. I think I'll just get some sperm."" How we reap what we sow! Liliana was old enough to know the story of her own origins, and it goes like this: When I turned 39, still single, I resolved to become a mother on my own and bought eight vials of donor sperm. But then I met her father, Sprax, and he agreed to help me have a baby the old-fashioned way. We went through many ups and downs, even splitting up for a couple of years, but finally realized that we loved each other, got back together and went on to have her baby brother. When Liliana was almost 4, we got married. So there I was -- the former single mother by choice, the typical Massachusetts type who deeply believes that there are a hundred great ways to make a family and that life can also be wonderful without one -- and I found myself responding to my daughter: ""That would be fine if you just get some sperm, sweetheart, but you know, being married is actually really nice, too."" What happened to me? What happened to the independent woman who, by the time she married for the first time at age 44, felt no particular need for a piece of paper from City Hall? It is this. Day in and out, through lunch-packing and play date-making and bath-running, I am struck by a surprising truth: Though the raising of our children constitutes the central activity of our family, it is the love between Sprax and me that constitutes its ineffable core. That sounds like a traditional religious point of view, but we are not religious. I've come to this understanding simply as an observer of my own heart and the family dance. It is, apparently, just an emotional fact of life -- at least, of our life. What baffles me is that I was perfectly able to have Liliana without being in a committed, loving relationship with Sprax, and our semi-family life was really quite happy in that formation. We all got along; Sprax would visit two or three times a week; Liliana got plenty of love and structure. But since he and I reunited, our bond has become the family's invisible center, the axis of its spokes. I did not need a husband. But I need him. LZ Granderson: Love and marriage are not the same thing . So fine, but what difference do the formal ""bonds of matrimony"" make? Usually you hear people talk about commitment, but I can't imagine any greater commitment than sharing children who are still going to need raising for quite a few years. No, what marriage means to me is acceptance, an ""absolute yes"" that makes it bearable to be seen at your worst -- exhausted or flu-ridden or carried away by an ugly bout of selfishness. That ""yes"" launches the creation of an entity, a union, that exists apart from the daily ebb and flow of difficulties and joys. It is nothing but an abstraction, but, to my amazement, it is the most beautiful thing in our lives. So this is my marital equivalent of ""Yes, Virginia, there is a Santa Claus"": . ""Yes, Liliana, you can definitely stay single and you'll have loads of company. You by no means have to get married. You can definitely have a fabulous life without marriage, and it would certainly be a huge mistake to rush into anything. ""But I cannot lie: I wish you all that is best in life, and marriage, when it's good, can be one of those things. And if you do get married, at your wedding I'll cry tears of joy -- because I'll know that you're about to enter the gates of one of the most magical places in the world."" The opinions expressed in this commentary are solely those of Carey Goldberg."
d65ff8bcad85f8da2234b7048582dbf3fb93c99d,,{},"(CNN) -- There are guy movies and girl movies, the latter of which the guys label ""chick flicks"" and often only ever see under protest. In ""Sleepless in Seattle"" the late Nora Ephron had fun with the idea that for a typical guy, the definition of a tearjerker would be ""The Dirty Dozen"" (because that's about as emotional as we fellas want to get). Is ""Magic Mike"" a chick flick? If it is, it may the first of a new breed. It's a crisp, unsentimental story, with none of those lingering sunset shots you find in Nicholas Sparks' adaptations (well, OK, almost none), and a heroine who spends most of the movie tutting her disapproval on the sidelines. But for sure, women are going to be this film's primary audience. Why? Because Magic Mike (Channing Tatum) is a stripper, and so is his mentor, club owner Dallas (Matthew McConaughey), and his 19-year-old protÃ©gÃ©, Adam (Alex Pettyfer). Just a hunch, but I reckon a lot of guys are going to hold out for ""The Amazing Spider-Man"" next week. Director Steven Soderbergh's last movie was the female action film ""Haywire,"" which didn't click with audiences of either sex. But he may be on to something this time. It's a good year to be Channing Tatum . From the opening shots of a buff, naughty McConaughey teasing the audience in tight leather trousers (""What can't you touch?""), it's clear that Soderbergh has the measure of what his audience wants. He's going to give it to them, too, but not too much, too soon because the tease is as important as the strip. A college dropout who draws the line at taking any job that requires him to wear a tie, Adam is living with his big sister Brooke (Cody Horn) when his new buddy Mike ushers him into the delights of the Xquisite Male Dance Revue. In time-honored backstage musical tradition, ""the kid"" gets thrown on stage when one of the stars can't go on. Next thing he knows, Adam is shopping for a stars and stripes thong for the Fourth of July special. Scripted by Reid Carolin and inspired by Channing Tatum's own experiences as a Tampa stripper in the 1990s, ""Magic Mike"" is honest about the attractions of the job (money, girls, fun) without pretending it's a smart choice in the long run (too much fun, too many girls, not enough money). I liked the brightly lit, casual camaraderie of the dressing room scenes, while on stage the routines here are sexy, playful and (I'm guessing) much better choreographed than you're likely to see downtown on a Saturday night. Brawny and bruised, Tatum doesn't look like it but he is a heck of a dancer. If the movie was in 3-D you'd probably be stuffing bills into his briefs, bills like the ones we see Mike flattening under a heavy book in one of the film's numerous truthful touches. Less interesting is Mike's haphazard courtship of Brooke. Is it a coincidence that Cody Horn is the daughter of Warner Bros. President Alan Horn? I have no idea, but she's a bland performer and the weak link here (Olivia Munn blows her away as a slumming psychology student who is Mike's substitute girl)."
d1720ec6c9905d6fbe023a2e940d45bb86a21546,ZA,"{'ZA': 8, 'GB': 5, 'IE': 2, 'NZ': 5, 'AU': 3}","(CNN)  -- Forget World Cups. For many rugby union players the ultimate accomplishment is being selected to appear for the famed British Lions on their overseas tours. Giant Munster lock Paul O'Connell is leading the 2009 Lions in South Africa. The Lions are comprised of the best players from the four home unions of England, Scotland, Wales and Ireland and competition for places in the squad is fierce as club and country loyalties are put aside. In the modern professional era, Lions tours take place every four years, visiting the southern-hemisphere Tri-Nations powers of New Zealand, South Africa and Australia in rotation. A typical tour will see a series of matches against provincial or regional sides, interspersed with international or Test matches. Midweek fixtures are normally against weaker teams, with the Lions giving all their squad members a chance to play, with stronger opposition for the weekend matches which would include the Tests. The 2009 Lions are touring world champions South Africa, looking to improve on the dismal performance of the 2005 side, which visited New Zealand. Under England's 2003 World Cup winning coach Clive Woodward, the 2005 squad were expected to prosper, but slipped to defeat in all three Test matches against the All Blacks. The team was captained by Brian O'Driscoll, but his tour ended after just two minutes of the first Test when he was controversially 'spear' tackled by Tana Umaga and Keven Mealamu and dislocated his shoulder. O'Driscoll, who led Ireland to the Six Nations Grand Slam this year, was expected to captain the Lions to South Africa, but coach Ian McGeechan gave the job to Munster lock Paul O'Connell. McGeechan has already gone into Lions history, playing on the 1974 and 1977 tours, and coaching winning teams to Australia and South Africa in 1989 and 1997. He also took them to New Zealand in 1993 where the Test series was lost 2-1. The Lions enjoyed their most successful period in the early 1970s with the 1971 team -- inspired by the Welsh half-back pairing of Gareth Edwards and Barry John -- triumphing against the All Blacks in New Zealand. The 1974 Lions were arguably the best-known and most successful of all time, winning three Tests and drawing one in South Africa and going through the tour unbeaten. Under Irish captain Willie John McBride, their uncompromising forward play set up the victories, with their now infamous catch phrase ""get your retaliation in first"" leading to brutal early exchanges in most games. The modern era is a far cry from the first Lions tour back in 1888 which visited Australia and New Zealand with just 21 players from England, Scotland and Wales. They played provincial and local sides without formal Test matches. But it had established a precedent, and the 1891 side was sanctioned by the sport's ruling body the Rugby Football Union (RFU) and played three Tests against South Africa. The 1924 tour to South Africa was the first trip when the term ""the Lions"" became common currency and it has grown from strength to strength since, despite the growing influence of international rugby competitions such as the Tri and Six Nations and the World Cup."
a6c932d12c7b8192d04c740b6bc0f87e3e3a94e6,ES,{'ES': 12},"Madrid, Spain (CNN) -- Spain on Sunday marks the eighth anniversary of the Madrid train bombings, this year embroiled in controversy over a decision by unions to hold nationwide protests over the economic crisis. Some of the usual anniversary observances will be held on Sunday to remember the 191 people killed and more than 1,800 wounded in the terrorist attacks on morning rush-hour commuter trains on March 11, 2004. But other observances, usually held on the day of the anniversary, will this year be pushed back a day, until Monday, due to the union protest. Spain's anniversary observances in recent years have been subdued, without the King or prime minister attending, and without speeches or music. Authorities have said that's in keeping with the wishes of the victims associations, who want the nation to remember but without undue fanfare. The ceremonies include placing of floral wreaths and long moments of silence. But for the first time, Spain's two main unions have scheduled dozens of protests nationwide on the anniversary and that has prompted criticism from some conservative leaders who accuse the unions of disrespect for the victims. The unions have countered that some conservatives have repeatedly shown a lack of respect for the victims -- which included many workers and students killed or maimed in the attacks -- by fomenting unfounded conspiracy theories about the bombings. Spain's two main unions -- the Socialist-leaning General Workers Union (UGT) and the Communist-leaning Workers Commissions (CCOO) -- scheduled the demonstrations on March 11 to protest against the new conservative government's labor reforms, which unions say make it cheaper and easier to fire workers. The March 11 demonstrations follow union protests last month which drew large crowds nationwide. On Friday, the unions announced a general strike for March 29. Spain's jobless rate is nearly 23 percent overall, and nearly 50 percent for youth. Nearly 5.3 million Spaniards are out of work and the government has announced deep austerity cuts. The unions said the protest in Madrid will take a different route on March 11 than the protests last month, out of respect for the victims. The route on Sunday will avoid the Atocha train station, which took the brunt of the casualties, and the emblematic Puerta del Sol square in the city center. The UGT union has announced that Pilar Manjon, a leader of the largest victims association whose son died in the attacks, will join union members at the Atocha station on Sunday morning for a memorial observance, before the protest march. Nearby, in the Retiro Park, at a grove of trees planted in honor of the victims, the Association of Victims of Terrorism will hold a memorial. But Madrid's regional government and Madrid's city hall, both governed by conservative administrations, have decided to delay until Monday their annual observances. They will include a memorial ceremony in the Puerta del Sol, followed by a memorial in the monument to the victims at Atocha station. Spanish courts already have convicted 14 Islamic militants for their roles in the train bombings, along with four Spaniards convicted for trafficking in explosives used in the attacks. Additionally, seven other prime Islamic suspects in the attacks blew themselves up three weeks after the train bombings as police closed in on their hideout in a Madrid suburb. That explosion also killed a police officer and wounded various others."
37788ceb710388498d991803a8d3c746850499d1,,{},"Los Angeles (CNN) -- Representatives for ""Glee"" star Lea Michele said Sunday that the news of her boyfriend and co-star Cory Monteith's sudden death is ""devastating"" to the actress. Monteith, 31, was found dead Saturday in a Vancouver hotel room. Michele, who had been dating Monteith for about a year, has not yet given a statement about his death. Her representatives asked Sunday ""that everyone kindly respect Lea's privacy during this devastating time."" While the ""Glee"" actors had been co-stars since 2009 when the show premiered, they didn't begin dating until 2012. Celebrities react to his death . Monteith played heart throb Finn Hudson -- on-again, off-again love interest to Michele's Rachel Berry -- on the hit Fox series. Most recently, Michele, 26, voiced support for Monteith as he announced in April that he was seeking treatment for substance abuse. ""I love and support Cory and will stand by him through this,"" she told People magazine. ""I am grateful and proud that he made this decision."" Monteith in his own words . CNN's KJ Matthews contributed to this report."
e92ccd7fca8e9a1209b2e0ef9d95a7091637db53,IQ,{'IQ': 10},"Baghdad, Iraq (CNN) -- Iraqi parliament members adjourned on Saturday without reaching an accord on a controversial new elections law, and the lawmakers could make another try to forge and pass legislation tomorrow. Abdul Bari al-Zebari and Mahmoud Othman, Kurdish members of the Council of Representatives, told CNN that the session is adjourned until Sunday because lawmakers didn't forge an agreement. Passage of the law on Sunday is expected to ensure that national elections would be held on January 16. Al-Zebari said several Sunni Arab parliament members boycotted the Saturday session and doubts there will be a Sunday vote. Othman told CNN that lawmakers couldn't reach an accord over the issue of Kirkuk and said some Sunni Arab and Turkmen members left the session. But the biggest roadblock to a new election law is the question of how balloting should unfold in the ethnically diverse, oil-rich province of Kirkuk, where Kurds displaced during Saddam Hussein's rule have returned to claim their land. The power struggle among Kurds, Arabs and Turkmen has been a political hot potato. Kurds have long regarded Kirkuk -- the province and the city of the same name -- as an integral part of Kurdistan, and many want it to be part of Iraq's autonomous Kurdish region. Arabs and Turkmen also lay claim to the city and province, and all the groups want their voices and votes to be adequately represented in the political system. Disgruntled Arab and Turkmen residents say many more Kurds have moved into Kirkuk than were displaced, and that allowing them to vote would create an unfair advantage. Arabs and Turkmen want special measures to adjust for the increased numbers because they believe many of the Kurdish immigrants are there illegally. The Kurds insist there should be no special voting procedures and reject a United Nations' proposal that singles out Kirkuk for special treatment. The disagreements among the groups spurred the postponement of provincial elections in Kirkuk last January because officials there could not agree on how to apportion seats among the ethnic groups."
616d64291ccdbc45742a1db99bce3452df0e3f8d,US,{'US': 3},"(CNN) -- The Lonely Island isn't quite so lonely these days. Even though its members -- Andy Samberg, Jorma Taccone, and Akiva Schaffer -- are often apart because they live on different coasts, they're still united in the studio as well as a series of Wack Wednesday videos -- seriously, how many artists drop a video for just about every song on the album anymore? They also have a bevy of guest stars to keep them company on the tracks, in the clips, and in televised performances (check out Alanis Morissette covering Solange's part on ""Semicolon"" -- which is, as they say, ironic). The band's latest release, ""The Wack Album,"" out this week, features not only Robyn (""Go Kindergarten,"" with Paul Rudd and Diddy weighing in on the video) and Pharrell (""Hugs""), but also Hugh Jackman and Kristen Wiig (""You Got the Look"") and Green Day's Billie Joe Armstrong (""I Run NYC""). And that's not counting the guest stars who turned out for the video of ""Spring Break Anthem,"" in which Zack Galifanakis, James Franco, and Ed Norton gamely step up and make a gay marriage statement with their Lonely Island lovers. And yet, the guys still lament not being able to fit more friends in. But as Samberg said, laughing, ""There's only so many spots on one fake rap album!"" And there was one icon he really wanted. ""Sheila E. would be the s**t,"" he enthused. ""I saw her at the Forum, and she was awesome. She's on the wish list."" The group's previous albums, ""Incredibad"" and ""Turtleneck & Chain,"" were enriched by access to ""Saturday Night Live"" guest stars. These days, scheduling is a bit trickier. ""When we made albums in the past,"" Samberg said, ""it wasn't always because someone was on the show when we asked them, but in their minds, they were like, 'There's a chance this is for the show.' People came to 'SNL,' and we plugged them into songs."" ""They just walked into our office,"" Schaffer said, ""and it was easier to get everything done. Now we may get a yes just as fast, but there's logistics to consider: 'OK, but where are you?'"" So for the new album, some participants were recorded in New York (such as Solange and Kendrick Lamar, who guests on ""YOLO"" with Adam Levine), some in Los Angeles (Pharrell and Too Short, who guests on ""The Compliments""), and some on Skype. Jackman, who was in the middle of doing press for a film, accommodated the guys during his promotional junket. ""We rented a room adjacent to the hotel room he was doing it in, and we had an engineer there, and I was on Skype,"" Samberg said. ""He just walked in, and I watched him record for a good 45 minutes to an hour. He did a bunch of great takes, and then he asked if there was anything else I needed -- and there was not. It was great. It was Jean Valjean meets Cameo."" How comfortable the guests get with being raunchy or silly also plays a part in the recording, Schaffer said. ""We're very conscious of the different personalities, if someone doesn't want to curse as much, or if someone doesn't want to play with their image too much,"" he said. ""Hugh Jackman was very comfortable, but sometimes people will be like, 'Yeah, I'm not that comfortable.' It helps to be given parameters."" Sometimes a guest's point of view may shift a bit. Michael Bolton, for instance, at first asked the group to give him something ""even crazier"" than what they originally came up with for ""Jack Sparrow."" Then he passed on that version, deciding it had become ""too filthy."" But later, he added his own F-words to a separate digital short. ""We were like, 'Dude! Totally!'"" Taccone said. ""And now there's a Michael Bolton character that only exists in the world of our videos,"" Samberg said. To make it easier on some guests, Samberg will sing a temp vocal track, doing both the highs and the lows, ""so they can hear an almost finished version,"" Samberg said. ""Then, somebody like Solange, she did her own countermelodies,"" Taccone added. ""They come in with harmonies, and the talent,"" Samberg said. With rappers, however, the Lonely Island guys are less likely to write a verse until they know who will be doing the part, and even then, they invite them to rewrite it. ""For rappers,"" Schaffer said, ""we'll leave open which bars of music they're going to do, and give them bullet points of joke ideas that they can put into their own words. We want the rapper to feel like himself, and not like he's doing someone else's lyric."" ""It has to be in their voice,"" Samberg said. ""The style is so specific."" Soon the guys will start to juggle their nonmusical projects with the idea of a Lonely Island tour. Taccone, who co-wrote and directed the film ""MacGruber,"" will be locking himself in a room with Will Forte and writing partner John Solomon to get to work on a script for ""MacGruber 2."" And Samberg will soon be decamping to Los Angeles to start shooting his new television comedy, ""Brooklyn Nine-Nine."" ""Other than 'Girls' and '30 Rock,'"" he noted, ""I defy you to name a show set in New York that doesn't shoot in LA! I wish we could have shot it in Brooklyn -- I still love New York. But the irony of television production knoweth no bounds."" Speaking of ""Girls,"" will Taccone -- who played Marnie's lover Booth Jonathan -- be back for another round, since the HBO comedy is shooting its third season this summer in Brooklyn? ""Dude, if you talk to Lena (Dunham), tell her I'm totally down!"" Taccone pleaded. ""Maybe they can squeeze me in. But I don't know what more you can see of me on that show -- except for the front part, and nobody wants to see that."""
098374731d92834f30e85e29558e123aca65e65a,IN,{'IN': 6},"New Delhi (CNN) -- In an attempt to curb runaway inflation, India's central bank raised its benchmark interest rates for the tenth time in sixteen months on Thursday, despite a slowdown in economic growth. The Reserve Bank of India said in a statement that inflation had reached ""uncomfortable levels"" and increased the repo rate at which it lends to commercial banks by 25 basis points to 7.5 percent. The reverse repo rate at which the central bank pays commercial banks for deposits was raised to 6.5 percent. These measures come as government data this week showed Indian's inflation climbed to a higher-than-expected 9.06 percent in May from a year earlier, driven mainly by an increase in prices of manufactured goods. But the central bank's previous rate hikes have made little difference in the cost of living in India. ""If India is to grow in a fast pace then demand must increase and an approach for controlling demand by hiking interest rates will not exactly increase the growth rate or the development of this economy,"" economic adviser to the Federation of Indian Chamber of Commerce and Industry Anjan Roy said. India now has the highest inflation rate of any large Asian economy. Analysts say the government's priority is to tame inflation even if its at the expense of economic growth. Reserve Bank Governor Duvvuri Subbarao said in a statement last month that bringing the current elevated rates down should ""take precedence even at the cost of some growth in the short run."" The government has delayed a decision to hike diesel fuel prices fearing it would further stoke inflation. ""Inflation is a very important factor in India, in fact the fortunes of governments depend on the course of inflation particularly food items, so it is predictable that the RBI will take this course,"" Roy said ""but to be honest inflation in India has proven to be insensitive to interest rate hikes. Inflation is going up and interest rates are going up."" Roy said the Indian government must now take a supply side management approach to curb rising prices. Asia's third largest economy grew 7.8 percent from January to March, the slowest pace in five quarters. Analysts say the slower growth is making it harder for the second-fastest-growing major economy in the world to pull hundreds of millions of people out of poverty."
4176a86aa514be86c8824ce2ec306eec356cd4c0,US,"{'US': 2, 'MX': 2}","(CNN) -- Texas Gov. Rick Perry found himself standing apart from his GOP rivals on a pair of immigration issues during a CNN/Tea Party Debate in Tampa, Florida, Monday night. Sounding more like a previous Texas governor who brought ""compassionate conservatism"" to the White House, Perry staunchly defended legislation he signed that aids the children of illegal immigrants even as the audience at the debate roundly disagreed. The Texas governor was asked about a measure he approved in 2001 that grants in-state tuition rates and financial aid to the children of illegal immigrants. ""The bottom line is it doesn't make any difference what the sound of your last name is. That is the American way,"" Perry said. ""I'm proud that we are having those individuals be contributing members of our society rather than telling them, you go be on the government dole."" Several people in the audience of tea party activists booed Perry's support of that policy, which is anathema to hard-line conservatives. They argue it provides an incentive for immigrants to enter the country illegally. Perry said he did not favor amnesty for illegal immigrants. ""The American way is not to give taxpayer subsidized benefits to people who have broken our laws or who are here in the United States illegally,"" said Rep. Michele Bachmann, who used the opportunity to tout her conservative credentials.  Perry has overshadowed her campaign since entering the race last month . Perry also made waves when he said the key to securing the border would be to deploy enough ""boots on the ground,"" which he contended the federal government had failed to do. Several of his opponents disagreed, arguing that the correct approach to tamp down illegal immigration would be to build a border fence between the United States and Mexico. Perry has called the notion -- especially in rural areas -- ""preposterous"" and, at the debate, asserted his authority as the candidate with the most experience dealing with border security and immigration issues. On both issues, the governor is out-of-step with much of the conservative wing of the Republican party.  How much it may hurt him during the primary process is unclear. As the governor of a state with a large Hispanic population, Perry's ""reasonably moderate"" approach to immigration policy is simple pragmatism, said James Henson, director of the Texas Politics Project at the University of Texas at Austin. ""I don't think anyone's going to walk around and say Rick Perry's pro-immigrant, but he's been a moderate on the issue for strategic reasons,"" Henson said. ""He's had to manage a different political environment than many of his opponents."" Latinos make up almost 40 percent of the population in Texas, and Perry carried 38 percent of their vote in his gubernatorial contest against Democrat Bill White in 2010. In addition, business owners in the state benefit from a large immigrant labor force and cross-border commerce with Mexico, Henson said. The in-state tuition measure was not the governor's only gesture toward Latinos. Last year, Perry opposed Arizona's tough immigration law, SB 1070, which orders immigrants to carry registration documents at all times and requires police to question individuals who they suspect may be in the United States illegally. But he also moved to appeal to conservatives on the contentious issue. Earlier this year, the governor supported a bill to ban ""sanctuary cities"" in the state. The legislation would have punished cities that shielded criminal suspects from having to answer questions about their immigration status. Though it initially received enthusiastic Republican support, the bill did not pass. As the GOP presidential primary race continues, some candidates may choose to focus their attacks on Perry's perceived softness on illegal immigration. Henson believes Perry is conservative enough on other key issues to weather attacks from his rivals on immigration. ""It's one of the areas where he doesn't fit into the conservative mold,"" Henson said. ""[But] I'd be surprised if the dynamic of this race turned around immigration."""
796e65af501f043c64b736be4b696a5663173eac,,{},"(EW.com) -- ""Harry Potter and the Deathly Hallows"" features one of the more soul-destroying death orgies in Fantasy-lit history, with a whole cavalcade of Potter supporting players winding up as casualties in the climactic wizard battle. The series never shrank from death -- Books 4 through 6 each end with a major character dying, and the whole saga begins with Harry as a newly orphaned baby. But in a new special feature on the ""Deathly Hallows 2"" DVD, author J. K. Rowling notes that she'd planned one fatality that would have probably scarred a generation of young readers. As reported by the Guardian, Rowling says, ""I did seriously consider killing Ron."" Apparently, she briefly thought about killing off Harry's red-headed sidekick around the middle of the series, when she ""wasn't in a very happy place."" It's an interesting piece of what-might-have-been trivia. In some ways, it reminds me a little bit of the mythic notion that Han Solo was supposed to die in Return of the Jedi -- an idea which was supported by original Star Wars producer Gary Kurtz and Harrison Ford. Kurtz told the Hollywood Reporter that Solo lived because George Lucas didn't want to kill off any of his main characters. It's hard to accuse Rowling of any such anxiety, given the ""Deathly Hallows"" bloodbath. Still, it's fun to speculate on how such a major change would have altered the book series. Rowling doesn't specify in what context she was picturing Ron's death, but it's easy to imagine that he might have bit the dust relatively early. Lots of people were shocked when Rowling killed off Cedric Diggory in ""Goblet of Fire,"" but Diggory was a minor character who, in hindsight, was always kind of a handsome readymade corpse -- think of how much freakier the latter Potters would have felt without good ol' Ron around to relieve the tension. Conversely, imagine if Ron had sacrificed himself in Deathly Hallows' climax. It certainly would have changed the tone of the ending, which was a pretty upbeat Happily Ever After, all considering. See the full article at EW.com. CLICK HERE to Try 2 RISK FREE issues of Entertainment Weekly . © 2011 Entertainment Weekly and Time Inc. All rights reserved."
cc20951d60ea6557bb72a5e6227c2baad152e830,,{},"(CNN) -- Aah, Christmas Eve. A time for family and friends, eggnog and mistletoe, carols and cookies ... and catching up on ""Downton Abbey""? Apparently, that's what legions of us had in mind when -- humbug! -- the Netflix Instant streaming service went down. The outage, caused when some Amazon servers used by Netflix crashed, lasted more than 20 hours. Like many companies, Netflix pays to rent space on Amazon's massive banks of servers. The outage, which affected devices such as tablets and smartphones, began at about 3:30 p.m. ET Monday. Many Netflix users had to scratch those plans to gather around the laptop for ""It's a Wonderful Life,"" ""A Christmas Story"" or ""Santa's Slay"" (the 2005 classic starring former wrestler Bill Goldberg as a deranged Santa demon). Although for the desperate, ""Shrek the Halls"" was available on ABC. Netflix said service was restored Christmas morning. ""Special thanks to our awesome members for being patient. We're back to normal streaming levels. We hope everyone has a great holiday,' said the company on Twitter. Still, the Internet was not amused -- which didn't stop some social-media users from trying to be amusing. Here are some of our favorite Twitter posts from the long winter night of our discontent: . Chris D'Elia ‏(@chrisdelia) ""So @netflix is down? Great. Now everybody has to talk to their annoying family."" Razzle Dangerously ‏(@MyNameisRazzle2) ""Netflix is down, most likely overloaded... Which means I'm not the only one bored as hell at his parents house.."" Jess Dweck ‏(@TheDweck) ""So depressed about Netflix being down that all I wanna do is lie on the couch and watch Netflix."" Aaron Zamost (‏@zamosta) ""Amazon Web Services crashes on Christmas Eve, taking out Netflix but not Amazon Video. Somewhere, (Amazon CEO) Jeff Bezos reads ""The Grinch"" to his kids."" Tyler (@TylerWards) '""Twas the night before Christmas and all through the house, not a @netflix was streaming, not even Mickey Mouse."" Jane McGonigal (‏@avantgame) ""Netflix streaming, please come back online, I need to stream my Fireplace in the Home/Yule Log on my TV while we make gingerbread xoxo"" Sophia Van Elsberg ‏(@sophiavanelsber) ""Netflix being broken is forcing me to get up and do something with my life #notcool"" Sassy in Slumberland ‏(@SassyinSlumberl) ""Netflix is down. Bc bad things happen to good people."" Joel Braverman (‏@joelbrave) ""Thanks to @netflix outage we can likely expect a moderate population explosion in nine months."" Lauren McLaughlin ‏(@lauren_mclaugh) ""How the Grinch Stole Netflix..."" #Vanityreloaded2k13 ‏(@GeorgeJalloh) ""Some kid probably asked Santa for #Netflix to be down so his parents would pay attention to him. Leave me out of your problems, kid."""
